l0_target,theta0_target,theta1,theta2,fk_l0,fk_theta0,reachable,fk_l0_error,fk_theta0_error,current_jacobian_error,pre_fb627e5_jacobian_error,current_force_extension,pre_force_extension,old_pd_l0_restoring,old_pd_theta_restoring,feedforward_tau_norm
0.2708532116812537,-0.5625,-0.07727119555963136,1.9021723561735921,0.27085321168125365,-0.5624999999999998,1.0,5.551115123125783e-17,2.220446049250313e-16,1.1527012677703397e-10,0.7461668439953077,0.03431321854472973,0.03431321854472973,0.2972995861391971,3.6012229194707164,7.409531002132832
0.2708532116812537,-0.55,-0.06522592657192283,1.9025985123488296,0.27085321168125365,-0.5499999999999998,1.0,5.551115123125783e-17,2.220446049250313e-16,9.09803343773774e-11,0.7455232596759831,0.03431204530275513,0.03431204530275513,0.2972969352174157,3.5996653650798076,7.409404327232266
0.2708532116812537,-0.5375,-0.05317917804604222,1.903028010417215,0.2708532116812537,-0.5374999999999999,1.0,0.0,1.1102230246251565e-16,1.5733114810956295e-10,0.7448816161751098,0.03431117408534669,0.03431117408534669,0.29729696762387325,3.598086868964,7.4093102605137755
0.2708532116812537,-0.525,-0.04113087897150636,1.9034607848197616,0.27085321168125365,-0.5249999999999999,1.0,5.551115123125783e-17,1.1102230246251565e-16,2.8829383325046365e-11,0.744242015389627,0.03431060483488121,0.03431060483488121,0.29729968151889474,3.5964876829307917,7.409248796997569
0.2708532116812537,-0.5125,-0.02908095846118286,1.9038967694711688,0.27085321168125376,-0.5125,1.0,5.551115123125783e-17,0.0,1.5247025864084662e-10,0.743604559439669,0.03431033745686674,0.03431033745686674,0.2973050747361145,3.594868061652372,7.409219927292399
0.2708532116812537,-0.5,-0.017029345762315184,1.9043358977692058,0.2708532116812537,-0.4999999999999997,1.0,0.0,2.7755575615628914e-16,4.109171336530437e-11,0.7429693504371655,0.034310371820089884,0.034310371820089884,0.2973131447840252,3.5932282626223166,7.4092236376116904
0.2708532116812537,-0.4875,-0.004975970267593999,1.9047781026041724,0.2708532116812537,-0.4874999999999998,1.0,0.0,1.6653345369377348e-16,7.229750131898527e-11,0.7423364901711138,0.03431070775676148,0.03431070775676148,0.29732388884753147,3.5915685461119145,7.409259909789801
0.2708532116812537,-0.475,0.007079238473725491,1.90522331636845,0.2708532116812537,-0.4750000000000001,1.0,0.0,1.1102230246251565e-16,8.264289252934987e-11,0.741706080458916,0.034311345062661223,0.034311345062661223,0.29733730378950735,3.5898891751267703,7.409328721298438
0.2708532116812537,-0.4625,0.019136350744661357,1.9056714709661353,0.2708532116812537,-0.46250000000000013,1.0,0.0,1.1102230246251565e-16,3.301908746422555e-11,0.7410782229147912,0.034312283497280716,0.034312283497280716,0.29735338615230167,3.588190415362628,7.409430045263208
0.2708532116812537,-0.45,0.03119543664930169,1.9061224978227544,0.2708532116812537,-0.44999999999999973,1.0,0.0,2.7755575615628914e-16,1.1909706554291688e-10,0.7404530188569076,0.03431352278396516,0.03431352278396516,0.2973721321592663,3.58647253516145,7.4095638504802865
0.2708532116812537,-0.4375,0.04325656610155937,1.9065763278950603,0.27085321168125365,-0.43750000000000006,1.0,5.551115123125783e-17,5.551115123125783e-17,7.814304758824164e-11,0.7398305694087459,0.034315062610053196,0.034315062610053196,0.2973935377162621,3.584735805467239,7.40973010143319
0.2708532116812537,-0.425,0.05531980881388954,1.90703289168091,0.2708532116812537,-0.42500000000000004,1.0,0.0,5.551115123125783e-17,1.1207612615748985e-10,0.7392109757946905,0.034316902627015096,0.034316902627015096,0.29741759841311066,3.582980499781578,7.409928758309634
0.2708532116812537,-0.4125,0.06738523428596666,1.907492119229224,0.2708532116812537,-0.4125000000000001,1.0,0.0,1.1102230246251565e-16,5.2901016900364084e-11,0.7385943388306624,0.034319042450589095,0.034319042450589095,0.2974443095250958,3.5812068941192767,7.41015977701848
0.2708532116812537,-0.4,0.07945291179332648,1.9079539401500205,0.2708532116812537,-0.4000000000000002,1.0,0.0,1.6653345369377348e-16,8.126033179678416e-11,0.7379807588865408,0.034321481660915705,0.034321481660915705,0.2974736660143862,3.57941526696371,7.41042310920673
0.2708532116812537,-0.3875,0.09152291037597626,1.9084182836245298,0.27085321168125376,-0.38749999999999996,1.0,5.551115123125783e-17,5.551115123125783e-17,1.6042722705833512e-10,0.7373703363758933,0.03432421980267008,0.03432421980267008,0.2975056625314743,3.57760589922201,7.410718702276597
0.2708532116812537,-0.375,0.1035952988269675,1.9088850784153868,0.27085321168125376,-0.375,1.0,5.551115123125783e-17,0.0,3.2605718125466865e-10,0.7367631714962548,0.03432725638519219,0.03432725638519219,0.2975402934165735,3.575779074180353,7.411046499402598
0.2708532116812537,-0.3625,0.11567014568094303,1.909354252876896,0.27085321168125365,-0.36250000000000004,1.0,5.551115123125783e-17,5.551115123125783e-17,7.998490758609478e-11,0.7361593632754748,0.034330590882614885,0.034330590882614885,0.29757755270103237,3.57393507745895,7.411406439548692
0.2708532116812537,-0.35,0.12774751920265248,1.9098257349653727,0.27085321168125365,-0.34999999999999987,1.0,5.551115123125783e-17,1.1102230246251565e-16,5.806644054473509e-11,0.7355590118376668,0.03433422273398949,0.03433422273398949,0.2976174341086634,3.5720741969670557,7.411798457485416
0.2708532116812537,-0.3375,0.13982748737543949,1.9102994522495598,0.2708532116812537,-0.3374999999999999,1.0,0.0,1.1102230246251565e-16,2.461716386292778e-10,0.7349622160894473,0.03433815134340937,0.03433815134340937,0.2976599310571155,3.5701967228577214,7.412222483807066
0.2708532116812537,-0.325,0.15191011788970754,1.910775331921114,0.27085321168125376,-0.3250000000000002,1.0,5.551115123125783e-17,1.6653345369377348e-16,8.58078053056488e-11,0.7343690744592508,0.03434237608013083,0.03434237608013083,0.29770503665919446,3.5683029474826435,7.4126784449488525
0.2708532116812537,-0.3125,0.16399547813135906,1.9112533008051673,0.27085321168125376,-0.3125000000000005,1.0,5.551115123125783e-17,4.996003610813204e-16,3.615296950698621e-11,0.7337796855533404,0.0343468962786917,0.0343468962786917,0.29775274372415383,3.5663931653469945,7.413166263204053
0.2708532116812537,-0.3,0.1760836351702162,1.9117332853709548,0.2708532116812537,-0.30000000000000027,1.0,0.0,2.7755575615628914e-16,1.72990177738086e-10,0.7331941473684991,0.03435171123902747,0.03435171123902747,0.2978030447589867,3.5644676730639904,7.413685856741163
